conversation_id_str,full_text,lang,location,Stemming,Paslon,InSet_Score,Sentistrength_Score,Combined_Score
1737133641820741684,emg iyaaa surya paloh+amin rais= jadi anis?,in,"Bekasi, Jawa Barat","['emg', 'iyaaa', 'surya', 'palohamin', 'rais', 'jadi', 'anis']",Anies,3.0,0.0,3.0
1737148036940455967,Taehyun mana ya.. tumben bbrp hari gak nongol di wv,in,mars,"['taehyun', 'mana', 'tumben', 'bbrp', 'hari', 'gak', 'nongol', 'wv']",Anies,-4.0,-3.0,-7.0
1737121167725482007,@27lns_ Ptprpdprrr vasy wesh j ai pas d amis,in,Annaba / El oued,"['ptprpdprrr', 'vasy', 'wesh', 'j', 'ai', 'pas', 'd', 'amis']",Anies,3.0,0.0,3.0
1737147644726878678,Jam jam segini emang harusnya tidur bukan malah overthinking huftt,in,mars,"['jam', 'jam', 'gin', 'emang', 'tidur', 'bukan', 'malah', 'overthinking', 'huftt']",Anies,0.0,0.0,0.0
1737089503024591196,@iwanttoffirl @euvy999 Lah yahfdek ki 9ritha elajalk hdi tesnim ,in,"London, England","['lah', 'yahfdek', 'ki', 'ritha', 'elajalk', 'hdi', 'tesnim']",Anies,0.0,0.0,0.0
1737148339626631416,BRI HAMBA SMGT UNTUK MEMULAI SBK YA ALLAH,in,,"['bri', 'hamba', 'smgt', 'mulai', 'sbk', 'allah']",Anies,6.0,0.0,6.0
1737141061506748700,anis kalau aku post gambar lelaki mesti dia curious sapa dia tu aku ni terlalu bitchless ke,in,,"['anis', 'kalau', 'aku', 'post', 'gambar', 'lelaki', 'mesti', 'curious', 'sapa', 'tu', 'aku', 'ni', 'terlalu', 'bitchless']",Anies,-1.0,0.0,-1.0
1737144667056353758,DEMI ALLAH ANIS BASWEDAN KENAPA NGESELIN BANGET SI,in,idung bebek,"['allah', 'anis', 'baswedan', 'ngeselin', 'banget', 'si']",Anies,1.0,0.0,1.0
1737112971632070914,Satu hari nanti aku akan pergi korea dengan anis deen yeen آمين!!!!,in,"الدقهلية, مصر","['satu', 'hari', 'aku', 'pergi', 'korea', 'anis', 'deen', 'yeen', '']",Anies,6.0,0.0,6.0
1737115398418673818,Alhumdolillaaah ,in,Karachi,['alhumdolillaaah'],Anies,0.0,0.0,0.0
1737125422029259112,*lg ngejar deadline* anak anis hukum ui tuh ,in,enfj,"['lg', 'ngejar', 'deadline', 'anak', 'anis', 'hukum', 'ui', 'tuh']",Anies,0.0,-1.0,-1.0
1737127330596995249,Terharu PESAN singkat Pak Habibie 🇮🇩 Rakyat bersama Perjuangan Pak Anis Pak untuk perubahan🇮🇩AAMIINAMIN,in,,"['haru', 'pesan', 'singkat', 'pak', 'habibie', 'rakyat', 'sama', 'juang', 'pak', 'anis', 'pak', 'perubahanaamiinamin']",Anies,5.0,0.0,5.0
1737063549716013408,Semua orang dibikin mleyot sama taehyun https://t.co/g7iGGJdipd,in,mars,"['semua', 'orang', 'bikin', 'mleyot', 'sama', 'taehyun']",Anies,0.0,0.0,0.0
1737071083256467465,pernah ga kangen grup bubur https://t.co/BzXkbmNz1N,in,no minor ,"['pernah', 'ga', 'kangen', 'grup', 'bubur']",Anies,-1.0,3.0,2.0
1737026787799138548,Bakso..Bakso...gratis gratis.. Bakso dimakan ..bagi bagi amplop...bagi bagi susu..bagi bagi beras makan gratis...di trima aja tak apa apa namanya juga promo ala Capres...nyoblos bebas sesuai pilihan hati nurani yg di yakini ..Amin Anis-imin khilafah HTI ..Gemoy Orba bangkit.🇮🇩 https://t.co/S7omyMhR7U,in,,"['baksobaksogratis', 'gratis', 'bakso', 'makan', 'amplopbagi', 'susubagi', 'beras', 'makan', 'gratisdi', 'trima', 'aja', 'tak', 'apa', 'apa', 'nama', 'promo', 'ala', 'capresnyoblos', 'bebas', 'sesuai', 'pilih', 'hati', 'nurani', 'yg', 'yakin', 'amin', 'anisimin', 'khilafah', 'hti', 'gemoy', 'orba', 'bangkit']",Anies,12.0,2.0,14.0
1737078632122830948,klo cuma ngomong manis doang mah anis jga bsa,in,"Yogyakarta, Indonesia","['klo', 'cuma', 'ngomong', 'manis', 'doang', 'mah', 'anis', 'jga', 'bsa']",Anies,3.0,2.0,5.0
1737058296480342053,Selamat datang di lombok pak Anis kami berdoa jika memang bapak yg terbaik maka InsyAllah akan pimpin Negeri ini..Amiin https://t.co/DPLZGMAmGs,in,"Lombok Barat, Nusa Tenggara Ba","['selamat', 'datang', 'lombok', 'pak', 'anis', 'doa', 'memang', 'bapak', 'yg', 'baik', 'insyallah', 'pimpin', 'negeri', 'iniamiin']",Anies,12.0,3.0,15.0
1737070731497034066,bukannya orang ini yang berkali kali ingin anis diperkarakan tapi angin berkabar adil siapa yang menyemai maka dia yang akan menuainya sendiri https://t.co/oKZSIpAUUb,in,,"['bukan', 'orang', 'kali', 'kali', 'anis', 'perkara', 'angin', 'kabar', 'adil', 'siapa', 'semai', 'tua', 'sendiri']",Anies,-7.0,4.0,-3.0
1737056828926878141,welding anis emang full senyum ya ,in,,"['welding', 'anis', 'emang', 'full', 'senyum']",Anies,2.0,3.0,5.0
1737034375190171947,@sabahatRamzan01 @afiangel07 @muhammad7875378 @Sumaira08186801 @WaseemBadami @callmebadamian @KhanMk05 @AreejIntesar Hahaha aplog mazaaq karrahe hen WB ne serious lelia na to sb fans ka nuksaan hojana h ,in,Karachi,"['hahaha', 'aplog', 'mazaaq', 'karrahe', 'hen', 'wb', 'ne', 'serious', 'lelia', 'na', 'to', 'sb', 'fans', 'ka', 'nuksaan', 'hojana', 'h']",Anies,2.0,0.0,2.0
1737075489678971279,tenggorokan atit angetttt,in,Solo,"['tenggorok', 'atit', 'angetttt']",Anies,0.0,1.0,1.0
1737065904440332715,Done tukaq battery,in,,"['done', 'tukaq', 'battery']",Anies,0.0,0.0,0.0
1737065604753059909,ASYUUUU https://t.co/BIhpiZTEY4,in,,['asyuuuu'],Anies,0.0,1.0,1.0
1737034375190171947,@muhammad7875378 @Sumaira08186801 @afiangel07 @sabahatRamzan01 @WaseemBadami @callmebadamian @KhanMk05 @AreejIntesar WB ne pahlay kaha tha aisey comments ke wajah se wo sabko karna chordetay hain cz unkay leye subkoo wish ya response krna possible nhee hotaa.. Mind nahi karega aplog apni wish ke request kren but aesi baatein na kren ples...,in,Karachi,"['wb', 'ne', 'pahlay', 'kaha', 'tha', 'aisey', 'comments', 'wajah', 'se', 'wo', 'sabko', 'karna', 'chordetay', 'hain', 'cz', 'unkay', 'leye', 'subkoo', 'wish', 'response', 'krna', 'possible', 'nhee', 'hotaa', 'mind', 'nahi', 'karega', 'aplog', 'apni', 'wish', 'request', 'kren', 'but', 'aesi', 'baatein', 'na', 'kren', 'ples']",Anies,0.0,0.0,0.0
1737061310721044726,Marah,in,mars,['marah'],Anies,-5.0,-3.0,-8.0
1736936859035377968,@cheyfluff bjir salfok isi qrtnya buzzer anis semua,in,,"['bjir', 'salfok', 'isi', 'qrtnya', 'buzzer', 'anis', 'semua']",Anies,-1.0,0.0,-1.0
1737060965055881257,Tidak bisa pilih‍️,in,mars,['pilih'],Anies,-2.0,0.0,-2.0
1737071485804814693,@gibran_tweet GA SOPAN https://t.co/krkK0lOqBX,in,Indonesia,"['ga', 'sopan']",Anies,0.0,3.0,3.0
1736998839507374513,Silaturahmi Capres Anis Baswedan ke Ponpes Al Aziziyah Kapek Gunungsari Lombok Barat Selasa (19/12). Ded #BeritaElshinta https://t.co/KcKHvFuuti,in,,"['silaturahmi', 'capres', 'anis', 'baswedan', 'ponpes', 'al', 'aziziyah', 'kapek', 'gunungsari', 'lombok', 'barat', 'selasa', 'ded']",Anies,0.0,0.0,0.0
1737024572510347711,Dosa Besar Anis Baswedan Yang gak bisa dimaafkan menurut Jurnalis Senior @aniesbaswedan https://t.co/hhnY7WLSfk,in,Wakanda no more,"['dosa', 'besar', 'anis', 'baswedan', 'gak', 'maaf', 'turut', 'jurnalis', 'senior']",Anies,-4.0,-1.0,-5.0
1737057930292408753,gara-gara update genshin kuotaku anis,in,,"['garagara', 'update', 'genshin', 'kuota', 'anis']",Anies,-2.0,0.0,-2.0
1737074777108746250,Ah jelek https://t.co/MrF93f3HOi,in,,"['ah', 'jelek']",Anies,-5.0,-3.0,-8.0
1736887821217235046,tau kan siapa yg ngide dan ngajak https://t.co/olPfRK4F3u,in,no minor ,"['tau', 'kan', 'siapa', 'yg', 'ngide', 'ngajak']",Anies,-2.0,0.0,-2.0
1736922618941653087,*Beginilah PROSES ANIES SAAT INGIN MENJADI GUBERNUR JAKARTA JADI PRABOWO BERBOHONG BAHWA ANIES YG KE RUMAH PRABOWO INGIN MENJADI GUBERNUR. Sebagai bahan penilaian apa yg diucapkan Prabowo di dalam debat Capres yg pertama tentang Anis Baswedan sampai terpilih Menjadi Gubernur. https://t.co/lh9tPUJArn,in,"Santa Monica, CA","['begini', 'proses', 'anies', 'jadi', 'gubernur', 'jakaa', 'jadi', 'prabowo', 'bohong', 'anies', 'yg', 'rumah', 'prabowo', 'jadi', 'gubernur', 'bagai', 'bahan', 'nilai', 'apa', 'yg', 'ucap', 'prabowo', 'debat', 'capres', 'yg', 'pertama', 'anis', 'baswedan', 'pilih', 'jadi', 'gubernur']",Anies,0.0,2.0,2.0
1736815972529713528,siapa kangen?? https://t.co/Fv663xFNxJ,in,,"['siapa', 'kangen']",Anies,4.0,3.0,7.0
1736920553557315625,Kalo zombienya kaya gini gue teriak teriak terus ah biar dikejar https://t.co/ADRTTAunjf,in,mars,"['kalo', 'zombienya', 'kaya', 'gin', 'gue', 'teriak', 'teriak', 'terus', 'ah', 'biar', 'kejar']",Anies,-4.0,1.0,-3.0
1736923471958118789,Apakah anda percaya dengan warna partai yg umbar2 calon ayamx nomer 1 anis cak imin oren ijo prabowo gibran putih kuning ganjar mahpud kuning hitem warna parpol yg mereka gunakan warna mulai dari perut ke bawah wajarlah nilai 0 tong kosong nyaring bunyix https://t.co/VhAZpq71yi,in,,"['percaya', 'warna', 'partai', 'yg', 'umbar', 'calon', 'ayamx', 'nomer', 'anis', 'cak', 'imin', 'oren', 'ijo', 'prabowo', 'gibran', 'putih', 'kuning', 'ganjar', 'mahpud', 'kuning', 'hitem', 'warna', 'parpol', 'yg', 'warna', 'mulai', 'perut', 'bawah', 'wajar', 'nilai', 'tong', 'kosong', 'nyaring', 'bunyix']",Anies,0.0,3.0,3.0
1736864620995067981,Anies kayaknya bakalan kalah soalnya gue gayakin pemilu bakalan jujur suara bisa diatur. Ànis dipatok suara 17% kli yah,in,,"['anies', 'kayak', 'bakal', 'kalah', 'soal', 'gue', 'gayakin', 'milu', 'bakal', 'jujur', 'suara', 'atur', 'nis', 'patok', 'suara', 'kli', 'yah']",Anies,4.0,0.0,4.0
1736813479976481034,bghit gha marcelo ydi had coupe du monde w y3tazel baaaaraaaakaa,in,Royaume du Maroc,"['bghit', 'gha', 'marcelo', 'ydi', 'had', 'coupe', 'du', 'monde', 'w', 'ytazel', 'baaaaraaaakaa']",Anies,0.0,1.0,1.0
1736762201363603757,Marah marah gak ada gunanya️,in,"Kota Yogyakarta, Yogyakarta","['marah', 'marah', 'gak']",Anies,-10.0,-4.0,-14.0
1736920615997837542,Salam Perubahan...! #Amin #AMINkanIndonesia #pkb #Anis #Muhaimin #Cakrochim #Gardawira #CakRochimae #Surabaya #sidoarjo #akunuakupkb #santri https://t.co/HhuwBJuRZg,in,"Lakarsantri, Indonesia","['salam', 'ubah']",Anies,0.0,0.0,0.0
1736913232944841207,Yaa iyaa sii ga salah... https://t.co/1og6IsOCwu,in,,"['yaa', 'iyaa', 'sii', 'ga', 'salah']",Anies,-4.0,-3.0,-7.0
1736882555767677019,Takkan macam ni sampai bila bila ,in,,"['tak', 'macam', 'ni', 'bila', 'bila']",Anies,0.0,0.0,0.0
1736883803912909091,Ikut kuliahnya pak Anis otaku lsg ketularan cerdasnya,in,,"['ikut', 'kuliah', 'pak', 'anis', 'otaku', 'lsg', 'tular', 'cerdas']",Anies,-6.0,4.0,-2.0
1736791823719206937,SETIF ️,in,"Groupama Stadium, Lyon",['setif'],Anies,0.0,0.0,0.0
1736923141279228222,Entahlah rasa mcm tak best pulak,in,"Selangor, Malaysia","['entah', 'rasa', 'mcm', 'tak', 'best', 'pulak']",Anies,-7.0,0.0,-7.0
1736919238634529266,W jd ikut curiga,in,mars,"['w', 'jd', 'ikut', 'curiga']",Anies,-2.0,0.0,-2.0
1736911437883408847,Nampak batch kali ni minat sampai tamat dah depa..buat demo pulak lagi semangat memasing,in,,"['nampak', 'batch', 'kali', 'ni', 'minat', 'tamat', 'dah', 'depabuat', 'demo', 'pulak', 'semangat', 'memasing']",Anies,3.0,3.0,6.0
1736855068534772013,Mas Anis..Mas Anissss...Kita ini negara Demokratis.. Begitu ada video ndasmu etik ~&gt; cari itu yg video in..tangkap! Ndasmu Demokratis! Ndasmu Gemoy!,in,,"['mas', 'anismas', 'anisssskita', 'negara', 'demokratis', 'video', 'ndasmu', 'etik', 'gt', 'cari', 'yg', 'video', 'intangkap', 'ndasmu', 'demokratis', 'ndasmu', 'gemoy']",Anies,-3.0,1.0,-2.0
1736900154425528814,Ada yg bilang jadi keliatan seksoy,in,mars,"['yg', 'bilang', 'jadi', 'liat', 'seksoy']",Anies,3.0,0.0,3.0
1736901520216686916,Tersenyum dianya padaku.. Mas Anis Mas Anis Mas Anis https://t.co/6w7bcvdSLg https://t.co/MSgzT2usBG,in,Indonesia,"['senyum', 'mas', 'anis', 'mas', 'anis', 'mas', 'anis']",Anies,2.0,3.0,5.0
1736908872827474203,Anis untuk semua https://t.co/Uk2O7wPoNn,in,,"['anis', 'semua']",Anies,-3.0,0.0,-3.0
1736701472904282437,Masa interview kalau HR tanya Give One Good Reason Not to Hire You Apa nak jawab? ini kalau salah jawab mau betul dia tak jadi hire. Haha jangan risau. Ni ada 5 contoh jawapan yang boleh buatt HR terpesona.,in,Kuala Lumpur Federal Territory,"['masa', 'interview', 'kalau', 'hr', 'tanya', 'give', 'one', 'good', 'reason', 'not', 'to', 'hire', 'you', 'apa', 'nak', 'jawab', 'kalau', 'salah', 'jawab', 'mau', 'betul', 'tak', 'jadi', 'hire', 'haha', 'jangan', 'risau', 'ni', 'contoh', 'jawapan', 'buatt', 'hr', 'pesona']",Anies,13.0,3.0,16.0
1736643228580102587,Yakwoh siapa ajak kahwin ni shakod ! Anis kata langkah mayat dia dulu ! https://t.co/30T8QBH2uJ,in,,"['yakwoh', 'siapa', 'ajak', 'kahwin', 'ni', 'shakod', 'anis', 'kata', 'langkah', 'mayat', 'dulu']",Anies,1.0,0.0,1.0
1736621480929313121,Buka twt yang pertama diliat foto ini.. langsung ketawa.. zoom in zoom out.. (OMYGOD TAEHYUN @#(#--&amp;@&amp;*).. save https://t.co/zzgMDOuvJD,in,mars,"['buka', 'twt', 'pertama', 'liat', 'foto', 'langsung', 'ketawa', 'zoom', 'in', 'zoom', 'out', 'omygod', 'taehyun', 'ampamp', 'save']",Anies,15.0,0.0,15.0
1736579433648263482,Ridwan Kamil Yakin 60 Persen Suara Jabar untuk Prabowo-Gibran Menang 1 Putaran https://t.co/L5lG9ojgWl,in,pasundan,"['ridwan', 'kamil', 'yakin', 'persen', 'suara', 'jabar', 'prabowogibran', 'menang', 'putar']",Anies,14.0,3.0,17.0
1736664245801193670,@VIVAcoid Gerindra Jg klo ga nyalonin pak anis bakalan suram kadaernya pada keder dah gitu janji wakil gubernur katanya buat PKS eh di embat jg Gerindra emang rakus ga cocok jd penguasa. 01 menang 1 putaran ️️,in,"Depok, Jawa Barat","['gerindra', 'jg', 'klo', 'ga', 'nyalonin', 'pak', 'anis', 'bakal', 'suram', 'kadaernya', 'keder', 'dah', 'gitu', 'janji', 'wakil', 'gubernur', 'kata', 'buat', 'pks', 'eh', 'embat', 'jg', 'gerindra', 'emang', 'rakus', 'ga', 'cocok', 'jd', 'kuasa', 'menang', 'putar']",Anies,-5.0,0.0,-5.0
1736641098100199788,Dikelon bojo loro sambil nonton projen https://t.co/5NturGKjC8,in,mars,"['kelon', 'bojo', 'loro', 'nonton', 'projen']",Anies,0.0,0.0,0.0
1736686127585849498,Ni anis gamau salah anjing,in,she/they | 20 | UNLABELLED!!!,"['ni', 'anis', 'gamau', 'salah', 'anjing']",Anies,-12.0,-4.0,-16.0
1736639491627184561,Gue udah males banget liat celana pendek,in,mars,"['gue', 'udah', 'males', 'banget', 'liat', 'celana', 'pendek']",Anies,0.0,0.0,0.0
1736698304795496772,Ini temen gue buzzer anis apa gimana sih,in,,"['temen', 'gue', 'buzzer', 'anis', 'apa', 'gimana', 'sih']",Anies,-3.0,0.0,-3.0
1736701472904282437,Contoh 5 jawapan terbaik. Kalau korang nak cari kerja kosong boleh cari dalam telegram ni. Dekat sini boleh iklankan kerja kosong jugak tau! https://t.co/r3RwMDtPs4 https://t.co/DODkrndjXi,in,Kuala Lumpur Federal Territory,"['contoh', 'jawapan', 'baik', 'kalau', 'korang', 'nak', 'cari', 'kerja', 'kosong', 'cari', 'telegram', 'ni', 'dekat', 'sini', 'iklan', 'kerja', 'kosong', 'jugak', 'tau']",Anies,-11.0,0.0,-11.0
1736641148960346398,Di Aceh 100% Anis Menag,in,,"['aceh', 'anis', 'menag']",Anies,0.0,0.0,0.0
1736637358681063755,baru sadar gan an wo yang sering request game ke bg windah itu ganjar anis prabowo,in,$10 follback fee unless girl,"['baru', 'sadar', 'gan', 'an', 'wo', 'sering', 'request', 'game', 'bg', 'windah', 'ganjar', 'anis', 'prabowo']",Anies,12.0,0.0,12.0
1736653807176814747,Capres mana yg rakyatnya senyaman ini ama capresnya @ganjarpranowo Dialog Santai Bareng Warga Bojasari Wonosobo Cicipi Nasi Jagung Leye Senin (18/12). Ganjar Mahfud m3nang Prabowo-Gibran Polri Pram Scoopy 1 SMA Onana Ijazah #Strikeforgaza Anis Baswedan reset Siang Bali https://t.co/hd32Kjivlt,in,Dihatimoe,"['capres', 'mana', 'yg', 'rakyat', 'nyaman', 'ama', 'capresnya', 'dialog', 'santai', 'bareng', 'warga', 'bojasari', 'wonosobo', 'cicip', 'nasi', 'jagung', 'leye', 'senin', 'ganjar', 'mahfud', 'mnang', 'prabowogibran', 'polri', 'pram', 'scoopy', 'sma', 'onana', 'ijazah', 'anis', 'baswedan', 'reset', 'siang', 'bal']",Anies,20.0,0.0,20.0
1736648144753217788,Gen 12 Yg jikonya pingpangpong tu siapa semalem ya? Banyak fans yg dah apal terus dia kaya agak berkaca2 gitu anaknya huhu,in,,"['gen', 'yg', 'jikonya', 'pingpangpong', 'tu', 'siapa', 'semalem', 'banyak', 'fans', 'yg', 'dah', 'apal', 'terus', 'kaya', 'kaca', 'gitu', 'anak', 'huhu']",Anies,2.0,2.0,4.0
1736669980601753686,Pak Anis bisaan aja posting Anime terus pasti beliau tau kalo banyak kader Muda PKS yang wibuu ,in,"To the place, Where I Belong!","['pak', 'anis', 'aja', 'posting', 'anime', 'terus', 'beliau', 'tau', 'kalo', 'banyak', 'kader', 'muda', 'pks', 'wibuu']",Anies,-2.0,3.0,1.0
1736600884929573168,@UmarSyadatHsb__ anis gak akan menang wkwkwkwk wong gak punya anggaran bagi2 susu + sembako terus gak punya alat negara mana bisa menang modal jujur mah mimpi liat dong PS bisa kampanye gratis pake duit negara ,in,Jakarta Capital Region,"['anis', 'gak', 'menang', 'wkwkwkwk', 'wong', 'gak', 'punya', 'anggar', 'susu', 'sembako', 'terus', 'gak', 'punya', 'alat', 'negara', 'mana', 'menang', 'modal', 'jujur', 'mah', 'mimpi', 'liat', 'dong', 'ps', 'kampanye', 'gratis', 'pake', 'duit', 'negara']",Anies,30.0,0.0,30.0
1736698880472039487,Ihh kangen anis karna abis ngelike sw ku,in,,"['ihh', 'kangen', 'anis', 'karna', 'abis', 'ngelike', 'sw', 'ku']",Anies,-1.0,3.0,2.0
1736648312424710362,Member sekarang gaada yg buluk ya awkak,in,,"['member', 'sekarang', 'gaada', 'yg', 'buluk', 'awkak']",Anies,-3.0,0.0,-3.0
1736702463951151511,Ya Allah dikeroyok gw sama shipper borusara ga lagi deh komen kaya begitu,in,,"['allah', 'keroyok', 'gw', 'sama', 'shipper', 'borusara', 'ga', 'deh', 'komen', 'kaya']",Anies,11.0,2.0,13.0
1736688910045245819,Bismillah aja..sekalipun beda partai pilihan persidenya tetap AMIN/ANIS MUHAJMAN. https://t.co/oARr26ZJ00,in,🇮🇩 🇵🇸I🇾🇪INDONESIA,"['bismillah', 'ajasekalipun', 'beda', 'partai', 'pilih', 'persidenya', 'tetap', 'aminanis', 'muhajman']",Anies,3.0,0.0,3.0
1736561178774778243,Bang pangku bang https://t.co/CdfLxaabuS,in,mars,"['bang', 'pangku', 'bang']",Anies,0.0,0.0,0.0
1736362602161148253,dyor flmghrib madaroch lhad lberd wlah,in,Royaume du Maroc,"['dyor', 'flmghrib', 'madaroch', 'lhad', 'lberd', 'wlah']",Anies,0.0,0.0,0.0
1736545603524653281, Saya gak punya apa2 kini mas Anis. Kecuali adanya lahan sluas 320.000Ha. Jg puluhan pabrik tambang emas &amp; perkebunan! ,in,Pusat Kesadaran,"['gak', 'punya', 'apa', 'kini', 'mas', 'anis', 'lahan', 'sluas', 'ha', 'jg', 'puluh', 'pabrik', 'tambang', 'emas', 'amp', 'kebun']",Anies,-1.0,3.0,2.0
1736510883847958721,https://ada gula ada semut siapa itu Anis Baswedan ....kata sama pikiran beda jauh https://t.co/vRRNErjScN,in,,"['gula', 'semut', 'siapa', 'anis', 'baswedan', 'kata', 'sama', 'pikir', 'beda', 'jauh']",Anies,-2.0,0.0,-2.0
1736523139436425504,Bukan Prabowo Bukan Ganjar. Anis Baswedan Ini Bung !!! Uwak Uwak Nonton Tawuran 2024 Anis-CakImin Presiden !!!,in,,"['bukan', 'prabowo', 'bukan', 'ganjar', 'anis', 'baswedan', 'bung', 'uwak', 'uwak', 'nonton', 'tawur', 'aniscakimin', 'presiden']",Anies,-1.0,0.0,-1.0
1736535544484724936,Pagi pagi dah halu https://t.co/3Gr5kYBiUU,in,mars,"['pagi', 'pagi', 'dah', 'halu']",Anies,-1.0,0.0,-1.0
1736509101486866816,Kecamatan Tambora adalah Kecamatan Terbanyak Di DKI Jakarta dengan 11 kelurahan. Dengan Dpt 201.000. DPD Sobat Anis Jakarta barat bergerak pasti kelurahan jembatan besi 60% AMIN. Spanduk AMIN di pasang di Kelurahan Kali Anyar Kecamatan Tambora Jakarta Barat #SobatAnies https://t.co/mBExDHDEQo,in,"Yogyakarta, Indonesia","['camat', 'tambora', 'camat', 'banyak', 'dki', 'jakarta', 'lurah', 'dpt', 'dpd', 'sobat', 'anis', 'jakarta', 'barat', 'gerak', 'lurah', 'jembatan', 'besi', 'amin', 'spanduk', 'amin', 'pasang', 'lurah', 'kali', 'anyar', 'camat', 'tambora', 'jakarta', 'barat']",Anies,17.0,0.0,17.0
1736465799748239870,Kita itu bukan anak kecil Mas Anis.. Umat Ndasmu https://t.co/pVGfrr29Kv,in,,"['bukan', 'anak', 'kecil', 'mas', 'anis', 'umat', 'ndasmu']",Anies,-6.0,0.0,-6.0
1736577072112533970,pak anis sok asik bgt sm ak,in,,"['pak', 'anis', 'sok', 'asik', 'bgt', 'sm', 'ak']",Anies,4.0,-3.0,1.0
1736543479252345020,Wakanda No More! Indonesia Forever! Begini cerita dari Mbak Tia 🇮🇩,in,,"['wakanda', 'no', 'more', 'indonesia', 'forever', 'begini', 'cerita', 'mbak', 'tia']",Anies,1.0,0.0,1.0
1736536194937438270,Kenapa mhpass zone 1 tak ada manila ,in,,"['mhpass', 'zone', 'tak', 'manila']",Anies,5.0,0.0,5.0
1736537353085423909,ALHAMDULILLAH UAS Resmi dukung AMIN ( ANIS - MUHAIMIN ) DI Pilpres 2024 Jangan golput gunakan hak pilih anda utk dukung orang 2 baik !! https://t.co/BMN1SMBpjc,in,Wakanda,"['alhamdulillah', 'uas', 'resmi', 'dukung', 'amin', 'anis', 'muhaimin', 'pilpres', 'jangan', 'golput', 'hak', 'pilih', 'utk', 'dukung', 'orang', 'baik']",Anies,16.0,3.0,19.0
1736542814924943367,Ketika pendukung @ganjarpranowo datang dalam acara Anis dan dihormati. Dan dengan cerdas memberikan pertanyaan mendasar dijawab Anis dgn cerdas. . https://t.co/BVsd77GHAL,in,,"['dukung', 'datang', 'acara', 'anis', 'hormat', 'cerdas', 'beri', 'tanya', 'dasar', 'jawab', 'anis', 'dgn', 'cerdas']",Anies,7.0,5.0,12.0
1736507136601956725,Itu beneran anak SMA kelas 1? Kukunya panjang beeet udah ky tante-tante yg hobi manicure gitu,in,"North Brabant, The Netherlands","['beneran', 'anak', 'sma', 'kelas', 'kuku', 'panjang', 'beeet', 'udah', 'ky', 'tantetante', 'yg', 'hobi', 'manicure', 'gitu']",Anies,-1.0,0.0,-1.0
1736430102206927142,AzzuhriRahmah Tapi aku salut dengan keikhlasan pak capres nomor 2 untuk pak Anis salut sama kecerdasannya untuk pak Ganjar bingung apa yang mau disalutin.. GanjarBersih KuatkanKPK Hebat,in,"Surakarta, Jawa Tengah","['azzuhrirahmah', 'aku', 'salut', 'ikhlas', 'pak', 'capres', 'nomor', 'pak', 'anis', 'salut', 'sama', 'cerdas', 'pak', 'ganjar', 'bingung', 'apa', 'mau', 'disalutin', 'ganjarbersih', 'kuatkankpk', 'hebat']",Anies,16.0,2.0,18.0
1736408268698951713,Enggak lagi deh repot2 gini kalo gak di hargai ️,in,sidoarjo,"['enggak', 'deh', 'repot', 'gin', 'kalo', 'gak', 'harga']",Anies,-2.0,-1.0,-3.0
1736424867086672324,Pendukung wowo jalur jokowi lg pd bingung belain masalah ndasmu etik cuma bs ngebalikin emang anis punya etik? Artinya mereka mengakui kalau si gemoy mereka itu ga beretika dan mereka harus ttp rela menjilat ludah dan menjadi pandir ,in,sakawayana,"['dukung', 'wowo', 'jalur', 'jokowi', 'lg', 'pd', 'bingung', 'bain', 'masalah', 'ndasmu', 'etik', 'cuma', 'bs', 'ngebalikin', 'emang', 'anis', 'punya', 'etik', 'arti', 'aku', 'kalau', 'si', 'gemoy', 'ga', 'etika', 'ttp', 'rela', 'jilat', 'ludah', 'jadi', 'pandir']",Anies,-1.0,-1.0,-2.0
